z1,z2,z3,z4,z5,z6,z7,z8,window,source,cluster
0.8724099,0.45849317,-2.4905486,-0.06546968,-0.11875921,0.5823958,-0.47238815,0.04626429,40,十河1人目嬉しいVID20250616115335.csv,5
0.8136642,0.51071304,-2.4595659,0.12272126,-0.08898504,0.7087822,-0.4967274,-0.17122823,41,十河1人目嬉しいVID20250616115335.csv,5
0.77409637,0.5282829,-2.360655,0.24302626,-0.019321354,0.7736567,-0.56703985,-0.41156432,42,十河1人目嬉しいVID20250616115335.csv,0
0.75986844,0.5767326,-2.3141112,0.3162195,0.08649878,0.842262,-0.6541737,-0.519408,43,十河1人目嬉しいVID20250616115335.csv,0
0.7670251,0.6166432,-2.2071822,0.35981798,0.21734075,0.9248183,-0.76641494,-0.6248518,44,十河1人目嬉しいVID20250616115335.csv,0
0.7760234,0.6931443,-2.073992,0.3676048,0.31143016,1.0144511,-0.83578455,-0.69354963,45,十河1人目嬉しいVID20250616115335.csv,0
0.7632559,0.76840067,-1.9264625,0.3984549,0.4581255,1.0928682,-0.9235272,-0.7461523,46,十河1人目嬉しいVID20250616115335.csv,0
0.70164114,0.883987,-1.7671723,0.4349883,0.6180411,1.1696663,-1.0092337,-0.7400237,47,十河1人目嬉しいVID20250616115335.csv,0
0.6649211,1.0167946,-1.6135583,0.47463077,0.8107091,1.2770821,-1.120553,-0.71251184,48,十河1人目嬉しいVID20250616115335.csv,0
0.6135648,1.1682422,-1.4200032,0.47911894,1.012412,1.385025,-1.2439951,-0.7077075,49,十河1人目嬉しいVID20250616115335.csv,0
0.53806055,1.2974145,-1.2426858,0.4696708,1.203851,1.4538867,-1.3178053,-0.6661429,50,十河1人目嬉しいVID20250616115335.csv,0
0.5620356,1.402803,-1.0947028,0.37773317,1.4414177,1.438489,-1.3803953,-0.569888,51,十河1人目嬉しいVID20250616115335.csv,0
0.6455756,1.5301285,-1.0226936,0.2443256,1.6550655,1.3389833,-1.4372345,-0.39391837,52,十河1人目嬉しいVID20250616115335.csv,6
0.7657549,1.657015,-0.8954568,0.13688463,1.7826093,1.2488209,-1.4684161,-0.20642631,53,十河1人目嬉しいVID20250616115335.csv,6
0.8771426,1.7648796,-0.8051216,0.06676783,1.8890404,1.1558185,-1.4447727,-0.007781323,54,十河1人目嬉しいVID20250616115335.csv,6
1.02025,1.8335235,-0.78318787,-0.07583311,2.0320358,1.1107256,-1.4723357,0.1939094,55,十河1人目嬉しいVID20250616115335.csv,6
1.1732533,1.9105586,-0.7258954,-0.23276137,2.129392,0.9685041,-1.4621735,0.40591666,56,十河1人目嬉しいVID20250616115335.csv,6
1.2771302,1.8885845,-0.61799836,-0.41737944,2.1697059,0.7915282,-1.4543554,0.62877625,57,十河1人目嬉しいVID20250616115335.csv,6
1.4067261,1.8171349,-0.57906175,-0.6837819,2.1865158,0.6772811,-1.4392736,0.8022845,58,十河1人目嬉しいVID20250616115335.csv,6
1.524147,1.7136935,-0.67296195,-0.901575,2.1190214,0.60969925,-1.4095148,0.8100894,59,十河1人目嬉しいVID20250616115335.csv,6
1.547497,1.6717943,-0.67203534,-1.0154107,2.015279,0.59804696,-1.3931028,0.8461852,60,十河1人目嬉しいVID20250616115335.csv,6
1.0688342,0.29109174,-0.46361762,1.6351469,0.16971567,-0.5544014,-0.55107147,0.7345013,0,十河1人目悲しいVID20250616115353.csv,4
1.0592985,0.31691316,-0.48978236,1.6291078,0.22892156,-0.59883326,-0.5475214,0.8080248,1,十河1人目悲しいVID20250616115353.csv,4
1.0440081,0.31963187,-0.515561,1.5801665,0.2693505,-0.6296854,-0.5408861,0.8311855,2,十河1人目悲しいVID20250616115353.csv,4
1.0328977,0.2915508,-0.520939,1.5076525,0.29640105,-0.6607429,-0.5191558,0.87480766,3,十河1人目悲しいVID20250616115353.csv,4
1.043112,0.2654082,-0.50782686,1.4011933,0.32146904,-0.70946705,-0.49777454,0.94848436,4,十河1人目悲しいVID20250616115353.csv,4
1.0708592,0.22440934,-0.5067379,1.301825,0.34225625,-0.76089716,-0.48565137,1.0215061,5,十河1人目悲しいVID20250616115353.csv,4
1.0884254,0.18183902,-0.5057563,1.1778617,0.3713545,-0.8217103,-0.48841697,1.0824803,6,十河1人目悲しいVID20250616115353.csv,4
1.1111714,0.14193143,-0.5458198,1.0764766,0.36082137,-0.87399054,-0.4738809,1.1112617,7,十河1人目悲しいVID20250616115353.csv,4
1.1262367,0.091228135,-0.5785034,0.98474497,0.35375425,-0.89409167,-0.47116736,1.1395222,8,十河1人目悲しいVID20250616115353.csv,4
1.1448551,0.026833879,-0.60226715,0.8803957,0.39560756,-0.9106196,-0.47540534,1.1932791,9,十河1人目悲しいVID20250616115353.csv,4
1.1359487,0.0033130776,-0.65334904,0.78123134,0.41840342,-0.8905031,-0.527022,1.2008576,10,十河1人目悲しいVID20250616115353.csv,4
1.1409596,-0.007848421,-0.7103111,0.67734057,0.42094207,-0.9247128,-0.5577845,1.2190725,11,十河1人目悲しいVID20250616115353.csv,4
1.134423,-0.033958275,-0.79841626,0.6370774,0.3809508,-0.98846245,-0.53137255,1.2513087,12,十河1人目悲しいVID20250616115353.csv,4
1.1181014,-0.051767692,-0.89751416,0.57812476,0.32512498,-1.0445515,-0.5070962,1.2469866,13,十河1人目悲しいVID20250616115353.csv,4
1.1023769,-0.042756263,-1.0123781,0.541105,0.24555969,-1.0951004,-0.45331493,1.2114531,14,十河1人目悲しいVID20250616115353.csv,4
1.0737355,-0.06821512,-1.0978725,0.5033956,0.15153207,-1.11941,-0.40495402,1.1211975,15,十河1人目悲しいVID20250616115353.csv,4
1.0649513,-0.07596355,-1.1734693,0.47059667,0.027797963,-1.1458287,-0.3368877,1.0536318,16,十河1人目悲しいVID20250616115353.csv,4
1.0658282,-0.07821172,-1.2003053,0.41551706,-0.08594341,-1.1782395,-0.22595419,1.0090153,17,十河1人目悲しいVID20250616115353.csv,4
1.0476075,-0.07966215,-1.245716,0.37169895,-0.18010779,-1.1607089,-0.15996413,0.9527058,18,十河1人目悲しいVID20250616115353.csv,4
0.9961538,-0.078734875,-1.2961262,0.38715023,-0.31802896,-1.1268079,-0.10630925,0.8653944,19,十河1人目悲しいVID20250616115353.csv,4
0.9304356,-0.042438194,-1.3445786,0.49316278,-0.58937526,-1.0613292,-0.045883413,0.69491524,20,十河1人目悲しいVID20250616115353.csv,4
0.89571685,-0.03264464,-1.3909935,0.562127,-0.76570886,-1.0021479,-0.050554037,0.54325134,21,十河1人目悲しいVID20250616115353.csv,4
0.8791376,0.0033795815,-1.4032621,0.59781283,-0.87185615,-0.9508109,-0.08083455,0.42838132,22,十河1人目悲しいVID20250616115353.csv,4
0.8602582,0.028187959,-1.4182864,0.6503878,-0.9367235,-0.8820095,-0.13926098,0.32194623,23,十河1人目悲しいVID20250616115353.csv,4
0.8467054,0.052790128,-1.40001,0.7074509,-1.0147539,-0.77776164,-0.20273997,0.20219506,24,十河1人目悲しいVID20250616115353.csv,4
0.85338974,0.06295033,-1.375846,0.7454787,-1.0511261,-0.6936208,-0.26151994,0.13015287,25,十河1人目悲しいVID20250616115353.csv,4
0.87312275,0.08186778,-1.3636987,0.83987844,-1.0465394,-0.6241004,-0.33247563,0.08533512,26,十河1人目悲しいVID20250616115353.csv,4
0.8714153,0.13415281,-1.356112,0.96772563,-0.993475,-0.57936764,-0.37344065,0.070955224,27,十河1人目悲しいVID20250616115353.csv,4
0.80211926,0.19539528,-1.3144794,1.0874748,-0.9309234,-0.49028122,-0.3569329,0.050823584,28,十河1人目悲しいVID20250616115353.csv,4
0.72492224,0.23062049,-1.2291794,1.1404172,-0.8626552,-0.45489994,-0.32537276,0.07197368,29,十河1人目悲しいVID20250616115353.csv,4
0.6530308,0.2841555,-1.1379606,1.2008343,-0.8028398,-0.39239818,-0.28402752,0.08127534,30,十河1人目悲しいVID20250616115353.csv,4
0.6041252,0.35740942,-1.0632237,1.252393,-0.75037944,-0.32099712,-0.26014903,0.07161794,31,十河1人目悲しいVID20250616115353.csv,4
0.585652,0.41214326,-0.9909824,1.276568,-0.65474766,-0.26499182,-0.2810255,0.071634255,32,十河1人目悲しいVID20250616115353.csv,4
0.5927125,0.51982313,-0.8976168,1.3069384,-0.6333429,-0.1759439,-0.2668259,0.045809552,33,十河1人目悲しいVID20250616115353.csv,4
0.5998184,0.60247564,-0.8216181,1.3542671,-0.5846415,-0.10252078,-0.29727206,0.02987259,34,十河1人目悲しいVID20250616115353.csv,4
0.64350337,0.6561689,-0.7232545,1.4039398,-0.49984553,-0.043712765,-0.31839207,0.025639744,35,十河1人目悲しいVID20250616115353.csv,4
0.5981066,0.73061264,-0.6216557,1.404775,-0.44999072,-0.0018986808,-0.29914284,0.05688098,36,十河1人目悲しいVID20250616115353.csv,4
0.57691777,0.83116007,-0.49017537,1.3687239,-0.39246145,0.04469666,-0.28437313,0.12551768,37,十河1人目悲しいVID20250616115353.csv,4
0.6126729,0.92345953,-0.37081444,1.357893,-0.34263757,0.090368725,-0.28036085,0.1989209,38,十河1人目悲しいVID20250616115353.csv,4
0.72796965,0.9895253,-0.2073132,1.2812564,-0.18885697,0.08844574,-0.27738452,0.4027431,39,十河1人目悲しいVID20250616115353.csv,4
0.8049005,1.062273,-0.14212754,1.2345965,-0.09669929,0.06454644,-0.2733263,0.5463538,40,十河1人目悲しいVID20250616115353.csv,4
0.85613996,1.0948875,-0.051058806,1.1223525,0.010838167,0.019525897,-0.26655975,0.6616585,41,十河1人目悲しいVID20250616115353.csv,4
0.92402583,1.1172434,0.010676337,1.0166587,0.11219169,-0.02285035,-0.25865737,0.75185853,42,十河1人目悲しいVID20250616115353.csv,4
1.0027025,1.1028546,0.051850617,0.930769,0.1817507,-0.058381137,-0.23635088,0.858612,43,十河1人目悲しいVID20250616115353.csv,4
1.0696871,1.0842412,0.076293044,0.8323785,0.26520544,-0.10370306,-0.21766485,0.9582554,44,十河1人目悲しいVID20250616115353.csv,4
1.1503427,1.0806733,0.09610325,0.6671938,0.36023656,-0.16737384,-0.19540873,1.06169,45,十河1人目悲しいVID20250616115353.csv,6
1.234624,1.072442,0.078916155,0.51687396,0.37320885,-0.22197519,-0.12848371,1.1609395,46,十河1人目悲しいVID20250616115353.csv,4
1.3140503,1.042576,0.030621937,0.3727451,0.28996378,-0.30294427,-0.031336304,1.2498741,47,十河1人目悲しいVID20250616115353.csv,4
1.3752533,1.0330213,-0.08797254,0.22134632,0.19639109,-0.40023714,0.04876559,1.3066972,48,十河1人目悲しいVID20250616115353.csv,4
1.4685996,0.9830578,-0.17824674,0.011093189,0.11126665,-0.5081489,0.09723547,1.4018488,49,十河1人目悲しいVID20250616115353.csv,4
1.5137608,0.9850267,-0.3348554,-0.1477927,0.05331463,-0.6002962,0.14721791,1.4330264,50,十河1人目悲しいVID20250616115353.csv,4
1.5309079,0.93999076,-0.45776153,-0.27110425,-0.020267403,-0.6778467,0.18435527,1.4457843,51,十河1人目悲しいVID20250616115353.csv,4
1.5264928,0.9096869,-0.6122983,-0.3551851,-0.11949491,-0.7398776,0.2306174,1.4090558,52,十河1人目悲しいVID20250616115353.csv,4
1.4722735,0.8614439,-0.7970814,-0.4218958,-0.25492886,-0.79164314,0.27896062,1.3412333,53,十河1人目悲しいVID20250616115353.csv,4
1.4725802,0.83735776,-0.925829,-0.49443433,-0.3538319,-0.79034764,0.30948955,1.2515075,54,十河1人目悲しいVID20250616115353.csv,4
1.4304444,0.84583294,-1.0247219,-0.5081,-0.51554126,-0.82613814,0.35955006,1.1698761,55,十河1人目悲しいVID20250616115353.csv,4
1.3903891,0.8391793,-1.1060308,-0.48765245,-0.6394785,-0.82599115,0.37453833,1.0648637,56,十河1人目悲しいVID20250616115353.csv,4
1.3546422,0.8559034,-1.226189,-0.4557476,-0.68950516,-0.8029148,0.32108533,0.9445791,57,十河1人目悲しいVID20250616115353.csv,4
1.3040962,0.8629229,-1.3165681,-0.43834072,-0.72053003,-0.76908743,0.27545726,0.86647004,58,十河1人目悲しいVID20250616115353.csv,4
1.3121912,0.8932711,-1.3977307,-0.46653128,-0.77495956,-0.7212974,0.2522853,0.7741175,59,十河1人目悲しいVID20250616115353.csv,4
1.2880588,0.9063723,-1.4761411,-0.447803,-0.84174526,-0.67372584,0.21992186,0.67968774,60,十河1人目悲しいVID20250616115353.csv,4
1.2295034,0.9550494,-1.5984414,-0.38325712,-0.9616689,-0.5635081,0.1811759,0.5537984,61,十河1人目悲しいVID20250616115353.csv,4
1.1649803,0.97406465,-1.6727694,-0.2851773,-1.0842943,-0.5066717,0.17538457,0.42879328,62,十河1人目悲しいVID20250616115353.csv,4
1.0847062,0.98766613,-1.7015549,-0.12859742,-1.1593678,-0.42081872,0.13354602,0.31537783,63,十河1人目悲しいVID20250616115353.csv,4
1.0347747,0.9692098,-1.7534056,0.012677149,-1.2239964,-0.3314922,0.08267753,0.16735901,64,十河1人目悲しいVID20250616115353.csv,4
1.0123932,1.0001817,-1.7721637,0.12704034,-1.2364899,-0.24169835,0.009815104,-0.009665564,65,十河1人目悲しいVID20250616115353.csv,4
0.99615663,1.0378424,-1.7613386,0.21680747,-1.1784902,-0.11166648,-0.061666325,-0.1269797,66,十河1人目悲しいVID20250616115353.csv,4
0.9709756,1.1226763,-1.7084908,0.30568293,-1.1278543,0.035771564,-0.13105857,-0.21842246,67,十河1人目悲しいVID20250616115353.csv,4
0.92767066,1.2080106,-1.5969301,0.42461967,-1.1237942,0.15317623,-0.18285424,-0.33492807,68,十河1人目悲しいVID20250616115353.csv,5
0.9397773,1.3097513,-1.486313,0.48400295,-1.0523968,0.23316507,-0.25054812,-0.37655503,69,十河1人目悲しいVID20250616115353.csv,5
0.93273246,1.4324225,-1.344695,0.5412045,-0.9834021,0.30218393,-0.2980345,-0.43336567,70,十河1人目悲しいVID20250616115353.csv,5
0.97717303,1.5204226,-1.2369579,0.5943202,-0.8927033,0.35538247,-0.3681607,-0.4790179,71,十河1人目悲しいVID20250616115353.csv,5
0.9690997,1.6566048,-1.0838338,0.6460146,-0.795998,0.40886173,-0.41851556,-0.50239265,72,十河1人目悲しいVID20250616115353.csv,5
0.9839819,1.7339247,-1.0001589,0.6852589,-0.72484535,0.46887133,-0.4670507,-0.5306211,73,十河1人目悲しいVID20250616115353.csv,0
0.9251562,1.9279574,-0.7978317,0.6953227,-0.60682875,0.5110745,-0.50447816,-0.48685992,74,十河1人目悲しいVID20250616115353.csv,0
0.9653576,1.9977006,-0.67250204,0.7275915,-0.5318967,0.59815204,-0.5537937,-0.4657518,75,十河1人目悲しいVID20250616115353.csv,0
1.0255595,2.0885167,-0.48676276,0.7007207,-0.38368216,0.65285873,-0.60949975,-0.38727498,76,十河1人目悲しいVID20250616115353.csv,0
1.099,2.1601849,-0.27751634,0.62493396,-0.2421245,0.6673323,-0.6583425,-0.23508391,77,十河1人目悲しいVID20250616115353.csv,0
1.1364126,2.2474294,-0.104022525,0.48103425,-0.08269234,0.6141491,-0.7182531,-0.08978363,78,十河1人目悲しいVID20250616115353.csv,6
1.1559122,2.283954,0.033657864,0.34798136,0.08577707,0.55527705,-0.7735339,0.070812315,79,十河1人目悲しいVID20250616115353.csv,6
1.2005459,2.2802846,0.12978445,0.22383063,0.23670113,0.53158444,-0.804852,0.21980287,80,十河1人目悲しいVID20250616115353.csv,6
1.2253809,2.316719,0.21808352,0.10369395,0.28241003,0.50768346,-0.7959072,0.34270686,81,十河1人目悲しいVID20250616115353.csv,6
1.2392815,2.3654392,0.31931016,-0.06943712,0.3168615,0.4590305,-0.78564984,0.49771068,82,十河1人目悲しいVID20250616115353.csv,6
0.728435,0.4255648,-0.27969658,0.9369279,-0.6997206,-0.8284579,0.24037865,0.90544367,0,十河1人目緊張VID20250616115419.csv,4
0.7207775,0.41900527,-0.30530816,0.9034187,-0.72353804,-0.8562244,0.24255541,0.92089343,1,十河1人目緊張VID20250616115419.csv,4
0.743673,0.40396827,-0.322978,0.8320936,-0.7496949,-0.90691733,0.23817256,0.939611,2,十河1人目緊張VID20250616115419.csv,4
0.7740081,0.37117514,-0.4013473,0.77293015,-0.75565815,-0.961177,0.23970205,0.98008496,3,十河1人目緊張VID20250616115419.csv,4
0.79503024,0.31824663,-0.5076605,0.71055216,-0.76032263,-1.0006517,0.2413289,1.0270822,4,十河1人目緊張VID20250616115419.csv,4
0.8133329,0.28424022,-0.60489523,0.6699555,-0.76290447,-1.0190065,0.21892521,1.0446728,5,十河1人目緊張VID20250616115419.csv,4
0.8071783,0.27682388,-0.68463165,0.6642118,-0.7875001,-1.024283,0.19927971,1.027053,6,十河1人目緊張VID20250616115419.csv,4
0.7942518,0.26795068,-0.7556969,0.6454853,-0.79979384,-1.0449922,0.17424086,1.0201329,7,十河1人目緊張VID20250616115419.csv,4
0.69941485,0.2610798,-0.85016626,0.7047628,-0.8475173,-1.0488153,0.1476399,0.9952776,8,十河1人目緊張VID20250616115419.csv,4
0.6245,0.2771748,-0.895481,0.75153553,-0.88146645,-1.0365508,0.15134366,0.9783012,9,十河1人目緊張VID20250616115419.csv,4
0.6071315,0.3080115,-0.93044597,0.7629823,-0.92280364,-1.0204918,0.17586522,0.9527923,10,十河1人目緊張VID20250616115419.csv,4
0.5796407,0.32697576,-0.9909502,0.8168721,-0.96782297,-0.95954007,0.15286313,0.8528677,11,十河1人目緊張VID20250616115419.csv,4
0.57158357,0.3297188,-1.0116334,0.84231937,-1.003257,-0.9200088,0.1469353,0.7944725,12,十河1人目緊張VID20250616115419.csv,4
0.57727724,0.30819708,-1.0019813,0.7917178,-0.99384123,-0.92325807,0.16908674,0.82355106,13,十河1人目緊張VID20250616115419.csv,4
0.563576,0.30671754,-1.0318199,0.74858874,-0.964791,-0.94766974,0.18787763,0.85764706,14,十河1人目緊張VID20250616115419.csv,4
0.5520102,0.31107637,-1.0630394,0.73638594,-0.97387433,-0.9449037,0.16248474,0.8252381,15,十河1人目緊張VID20250616115419.csv,4
0.53923255,0.32730967,-1.0999342,0.7440438,-1.0066029,-0.9197895,0.12564127,0.7675426,16,十河1人目緊張VID20250616115419.csv,4
0.5142947,0.3461777,-1.1348075,0.75900406,-1.0361612,-0.8848914,0.08439879,0.7171467,17,十河1人目緊張VID20250616115419.csv,4
0.47425747,0.37529153,-1.1504554,0.79226655,-1.0572718,-0.84208757,0.04963767,0.6765473,18,十河1人目緊張VID20250616115419.csv,4
0.44182748,0.42918277,-1.1987069,0.91529256,-1.0995958,-0.7444171,-0.021552013,0.5523461,19,十河1人目緊張VID20250616115419.csv,4
0.43408185,0.46518916,-1.1998705,0.9853744,-1.0925657,-0.665149,-0.069139294,0.48902693,20,十河1人目緊張VID20250616115419.csv,4
0.4363206,0.5005043,-1.153762,1.0603032,-1.1022193,-0.6037958,-0.08575413,0.4448129,21,十河1人目緊張VID20250616115419.csv,4
0.40921453,0.528529,-1.0883149,1.1140338,-1.099392,-0.52846307,-0.07734866,0.34860453,22,十河1人目緊張VID20250616115419.csv,4
0.3717994,0.53503346,-1.0059856,1.1256682,-1.0810736,-0.46818402,-0.07730385,0.3007096,23,十河1人目緊張VID20250616115419.csv,4
0.35244733,0.5648577,-0.929684,1.1569698,-0.9879922,-0.408107,-0.056348093,0.2990263,24,十河1人目緊張VID20250616115419.csv,4
0.30712795,0.5667544,-0.89609456,1.1679738,-0.9012086,-0.3156053,-0.07933639,0.26848122,25,十河1人目緊張VID20250616115419.csv,4
0.27843454,0.5686165,-0.8379297,1.1605606,-0.8279161,-0.22608201,-0.095323935,0.22942191,26,十河1人目緊張VID20250616115419.csv,4
0.24467672,0.6091872,-0.7487122,1.1516653,-0.7831416,-0.13900045,-0.11055447,0.21324876,27,十河1人目緊張VID20250616115419.csv,4
0.23559244,0.65322,-0.67224807,1.1565567,-0.7467897,-0.05525415,-0.12999764,0.17747898,28,十河1人目緊張VID20250616115419.csv,4
0.22704448,0.71264404,-0.5634518,1.1632003,-0.6817958,0.004278866,-0.13856994,0.18283513,29,十河1人目緊張VID20250616115419.csv,4
0.23128708,0.7891297,-0.45790064,1.186373,-0.5933117,0.050921883,-0.15400912,0.20547679,30,十河1人目緊張VID20250616115419.csv,4
0.23180805,0.8865852,-0.36154157,1.2177083,-0.48368588,0.06178078,-0.1619216,0.24989128,31,十河1人目緊張VID20250616115419.csv,4
0.22652693,0.9745493,-0.2769067,1.2151259,-0.4048302,0.060608592,-0.17290726,0.29421422,32,十河1人目緊張VID20250616115419.csv,4
0.25381008,1.069651,-0.15196557,1.1922122,-0.31744927,0.041914735,-0.1727247,0.3723742,33,十河1人目緊張VID20250616115419.csv,4
0.2957461,1.1427368,-0.011495664,1.1299621,-0.22507723,0.008159633,-0.16416508,0.48275194,34,十河1人目緊張VID20250616115419.csv,4
0.344349,1.2050555,0.11306143,1.047175,-0.13054997,-0.043422714,-0.15275754,0.61301404,35,十河1人目緊張VID20250616115419.csv,4
0.3998556,1.2430241,0.21435513,0.9401366,-0.056121573,-0.112552606,-0.12520047,0.76081663,36,十河1人目緊張VID20250616115419.csv,6
0.4715652,1.2501456,0.3020139,0.8131276,0.0069804452,-0.18017748,-0.09420329,0.9145229,37,十河1人目緊張VID20250616115419.csv,6
0.5616573,1.2449477,0.34191763,0.6775166,0.041764542,-0.24882668,-0.06012235,1.046058,38,十河1人目緊張VID20250616115419.csv,6
0.66282195,1.2286133,0.32988325,0.49999502,0.04124906,-0.34328923,-0.0061217993,1.1505271,39,十河1人目緊張VID20250616115419.csv,6
0.76989686,1.2269545,0.29999733,0.29172057,0.031192938,-0.43231094,0.043438602,1.23148,40,十河1人目緊張VID20250616115419.csv,4
0.85091585,1.2142112,0.22667955,0.094133064,0.019879859,-0.5365646,0.0845616,1.3087465,41,十河1人目緊張VID20250616115419.csv,4
0.8972122,1.1834292,0.11297019,-0.060787477,-0.023447113,-0.63566786,0.1229808,1.367844,42,十河1人目緊張VID20250616115419.csv,4
0.92683256,1.156411,-0.039463006,-0.2141042,-0.09406244,-0.75861675,0.18843691,1.4064213,43,十河1人目緊張VID20250616115419.csv,4
0.91539675,1.1496512,-0.15287758,-0.32661715,-0.1497679,-0.8386407,0.21120967,1.4149218,44,十河1人目緊張VID20250616115419.csv,4
0.8681397,1.1600994,-0.2665988,-0.41519502,-0.21645752,-0.8826677,0.213659,1.3866373,45,十河1人目緊張VID20250616115419.csv,4
